Username,Text,Date Created,Number of Likes,Number of Retweet,Number of Replies,Source of Tweet,User ID,Conversation ID,status,Category,Translated Text
richman9898,@kuasasiswa Helmet durian or Cirit Birit!,2021-07-01 06:24:11+00:00,0,0,0,Twitter for iPhone,1410484360608763909,1410399333514502145,reply,Politics,@kuasasiswa Durian helmet or Diarrhea!
khairi_khosrah,"@kuasasiswa muka nko dpn skali, melayu vangsat",2021-07-01 06:25:38+00:00,0,0,0,Twitter Web App,1410484724418502656,1410399333514502145,reply,Politics,"@kuasasiswa face nko once, malay vangsat"
shamariana_kai,@kuasasiswa Step father jibby??,2021-07-01 06:32:04+00:00,0,0,0,Twitter for Android,1410486344036405253,1410399333514502145,reply,Politics,@kuasasiswa Step father jibby??
AbramNona,@kuasasiswa Go Green Hadi.,2021-07-01 06:42:01+00:00,0,0,0,Twitter for Android,1410488848723759108,1410399333514502145,reply,Politics,@kuasasiswa Go Green Hadi.
ShamzJohan,@kuasasiswa Sy Undi PAS,2021-07-01 08:45:31+00:00,0,0,0,Twitter for Android,1410519926155071488,1410399333514502145,reply,Politics,@kuasasiswa Sy Undi PAS
noisegauze,@kuasasiswa kj...jemin n mahaidin...carta 3 teratas..cirit sudah..lepas ni masuk wad...buat bypass lagi...atau bypass punya jahitan kena repair..,2021-07-01 08:50:24+00:00,0,0,0,Twitter for Android,1410521156642246659,1410399333514502145,reply,Politics,@kuasasiswa kj...jemin n mahaidin...top 3 charts..diarrhoea already..after going to the ward...do another bypass...or the bypass has stitches that need to be repaired..
hani_zeehoney,@kuasasiswa Anuar Musa.. free parking while most of us are WFH,2021-07-01 08:51:34+00:00,0,0,0,Twitter for iPhone,1410521450482569216,1410399333514502145,reply,Politics,@kuasasiswa Anuar Musa.. free parking while most of us are WFH
alienhantu,@kuasasiswa Kj tericirit vaksin sebab pembukaan parlimen,2021-07-01 09:10:01+00:00,0,0,0,Twitter for iPhone,1410526091333169153,1410399333514502145,reply,Politics,@kuasasiswa Kj leaked the vaccine because of the opening of parliament
tendosensei89,@kuasasiswa Rina haruuuuunnn,2021-07-01 09:57:11+00:00,0,0,0,Twitter for iPhone,1410537963667148806,1410399333514502145,reply,Politics,@kuasasiswa Rina haruuuuunnn
_nizamdna,@kuasasiswa geng durian,2021-07-01 10:22:26+00:00,0,0,0,Twitter for Android,1410544318683648001,1410399333514502145,reply,Politics,@kuasasiswa durian gang
SamuraiAtan,@kuasasiswa Durian,2021-07-01 11:32:02+00:00,0,0,0,Twitter for Android,1410561833090519040,1410399333514502145,reply,Politics,@kuasasiswa Durian
FizieFirdaws47,@kuasasiswa Muka ahli PAS boss,2021-07-01 11:47:18+00:00,0,0,0,Twitter for iPhone,1410565672719978496,1410399333514502145,reply,Politics,@kuasasiswa The face of PAS boss boss
dannylys72,@kuasasiswa Mb kedah featuring soon ?,2021-07-01 14:26:04+00:00,0,0,0,Twitter for Android,1410605628364447755,1410399333514502145,reply,Politics,@kuasasiswa Mb should be featuring soon?
ibnoelfikra,@kuasasiswa Parking free,2021-07-01 14:28:55+00:00,0,0,0,Twitter for iPhone,1410606347733725187,1410399333514502145,reply,Politics,@kuasasiswa Parking free
Ameme_HiuHiu,@kuasasiswa Jemin kan ? Lancau jemin tu kan ?,2021-07-01 15:49:27+00:00,0,0,0,Twitter for iPhone,1410626611695607809,1410399333514502145,reply,Politics,@kuasasiswa Jemin kan ? Lancau jemin tu kan?
nekoeow,@kuasasiswa dafi pls,2021-07-01 19:11:08+00:00,0,0,0,Twitter for Android,1410677370764238849,1410399333514502145,reply,Politics,@kuasasiswa dafi pls
thatsmyfullname,@kuasasiswa Nazri dan isteri.,2021-07-01 20:05:42+00:00,0,0,0,Twitter for Android,1410691101141307392,1410399333514502145,reply,Politics,@kuasasiswa Nazri and wife.
AMelekeki,@kuasasiswa @awang_tahir Mb Kedah 1 please,2021-07-01 20:53:48+00:00,2,0,0,Twitter for Android,1410703205923577857,1410399333514502145,reply,Politics,@kuasasiswa @awang_tahir Mb Kedah 1 please
pakcikmaman,"@kuasasiswa cirit-birit, dilakonkan oleh Mahiyadin Mahiyahu",2021-07-01 21:20:19+00:00,0,0,0,Twitter for Android,1410709876905373697,1410399333514502145,reply,Politics,"@kuasasiswa diarrhoea, played by Mahiyadin Mahiyahu"
prenartt,"@kuasasiswa Misii kakakk nitip jualan
Mau buat fotomu jd kartun? 
Pesanlah Foto Kartun Prenart
Mulai dari 15rb km bs buat fotomu jd kartun. 
-Softfile(.jpg;.png) anti burik
- BISA DENGAN BINGKAI
-Smooth, imut, kyot
-dana, shopeepay, dll
Open Order
WA : https://t.co/HOqgIeny0j
IG : @pren.art https://t.co/jxDMCyyzuw",2021-07-01 01:22:01+00:00,0,0,0,Twitter for Android,1410408317470482436,1410399333514502145,reply,Politics,"@kuasasiswa Mission, my sister is selling
Want to make your photo a cartoon?
Order Prenart Cartoon Photo
Starting from 15 thousand km, you can make your photos into cartoons.
-Softfile(.jpg;.png) anti-bleeding
- CAN WITH FRAMES
-Smooth, cute, kyot
-funds, shopeepay, etc
Open Orders
WA : https://t.co/HOqgIeny0j
IG : @pren.art https://t.co/jxDMCyyzuw"
arc_steven,"@kuasasiswa GAK BOSEN PINDAH BO TERUS ?

BO TERBESAR DAN TERPERCAYA !!
69CUAN jawabannya 
Bisa deposit lewat Ewallet (Dana, Ovo, Gopay, dan Pulsa).

Maksimal 3 menit DIJAMIN masuk ke saldo kamu !
Cus langsung daftar di 69CUAN
https://t.co/d5X51rRIN0 https://t.co/KEf5Toj8Nv",2021-07-01 06:43:04+00:00,0,0,0,Twitter Web App,1410489113384407040,1410399333514502145,reply,Politics,"@kuasasiswa Aren't you tired of moving on?

BIGGEST AND TRUSTED BO !!
69CUAN is the answer
You can deposit via Ewallet (Dana, Ovo, Gopay, and Credit).

A maximum of 3 minutes is GUARANTEED to enter your balance!
Cus immediately register at 69CUAN
https://t.co/d5X51rRIN0 https://t.co/KEf5Toj8Nv"
Miss_Iraaaa,"@kuasasiswa Hate to comment this, but nice hat 🥺",2021-06-30 10:33:54+00:00,26,0,0,Twitter for Android,1410184813076639752,1410183976669483011,reply,Politics,"@kuasasiswa Hate to comment this, but nice hat 🥺"
Same_Sarikei,@kuasasiswa Musang King,2021-06-30 10:34:33+00:00,7,0,1,Twitter Web App,1410184978491527168,1410183976669483011,reply,Politics,@kuasasiswa Musang King
stentorpplvoice,@kuasasiswa Lets see PDRM do their job.,2021-06-30 10:35:43+00:00,14,0,2,Twitter for iPhone,1410185272650727428,1410183976669483011,reply,Politics,@kuasasiswa Lets see PDRM do their job.
fudezuri,@kuasasiswa Muka x malu @RashidHasnon,2021-06-30 10:45:47+00:00,2,0,0,Twitter for iPhone,1410187805955825676,1410183976669483011,reply,Politics,@kuasasiswa Face x shame @RashidHasnon
harrybobo84,@kuasasiswa https://t.co/86bUYnfYE4,2021-06-30 10:46:07+00:00,1,0,0,Twitter for Android,1410187889879646212,1410183976669483011,reply,Politics,@kuasasiswa https://t.co/86bUYnfYE4
OndaOnde_,@kuasasiswa Best,2021-06-30 11:04:50+00:00,1,0,0,Twitter for Android,1410192600418582529,1410183976669483011,reply,Politics,@kuasasissa Best
sandman144,"@kuasasiswa Mamat macam ni... hanya orong bodoh yg undi dia.... tak ada integriti langsung, mula mula mau bohong lagi.. memang pinocchio",2021-06-30 11:07:19+00:00,1,0,0,Twitter for Android,1410193225290186758,1410183976669483011,reply,Politics,"@kuasasiswa Mamat is like this... only idiots vote for him.... he has no integrity at all, he is starting to lie again.. it's pinocchio"
mrfirdausjailan,@kuasasiswa @nizambakeri Terus jadi durian warrior !! Kahkahkahkah.,2021-06-30 11:09:30+00:00,1,0,0,Twitter for Android,1410193775259914244,1410183976669483011,reply,Politics,@kuasasiswa @nizambakeri Keep being a durian warrior!! Hahahahaha
muhd_iqhbal,@kuasasiswa @hjrashidjohor mohon guna gambae ni sebagai gambar passport. Muka pun macam durian kg dah tu,2021-06-30 11:16:19+00:00,1,0,0,Twitter for Android,1410195491103649792,1410183976669483011,reply,Politics,@kuasasiswa @hjrashidjohor please use this image as a passport photo. The face is like a kg durian
HamzahHamizan,@kuasasiswa The best speakers i had were Pioneer but this Speaker chap Durian beat it hands down.,2021-06-30 11:25:32+00:00,4,0,0,Twitter for iPad,1410197809643417602,1410183976669483011,reply,Politics,@kuasasiswa The best speakers i had were Pioneer but this Speaker chap Durian beat it hands down.
Lyion_Tan,@kuasasiswa 🤣Dah jadi Durian Speaker,2021-06-30 10:39:09+00:00,0,0,0,Twitter for Android,1410186135171592196,1410183976669483011,reply,Politics,@kuasasiswa 🤣Already become a Durian Speaker
izzuddinrzli,@kuasasiswa Cantik topi bang reza,2021-06-30 10:59:33+00:00,0,0,0,Twitter for Android,1410191270106963969,1410183976669483011,reply,Politics,"@kuasasiswa Beautiful hat, Reza"
Manafisml,@kuasasiswa Durianman taro!,2021-06-30 11:02:58+00:00,0,0,0,Twitter for Android,1410192128358064128,1410183976669483011,reply,Politics,@kuasasiswa Durian man taro!
moggynow,"@kuasasiswa Superb.
#RashidDurianPenipu",2021-06-30 11:10:17+00:00,0,0,0,Twitter for Android,1410193969179361285,1410183976669483011,reply,Politics,"@kuasasiswa Superb.
#RashidDurianPenipu"
sarfabian,@kuasasiswa 😂😂😂,2021-06-30 11:17:45+00:00,0,0,0,Twitter for iPhone,1410195851868209154,1410183976669483011,reply,Politics,@kuasasissa 😂😂😂
cybernout10,@kuasasiswa Terbaik,2021-06-30 11:18:57+00:00,0,0,0,Twitter for Android,1410196151043719171,1410183976669483011,reply,Politics,Best @kuasasiswa
donnytan1968,@kuasasiswa #KerajaanBangsat,2021-06-30 11:20:34+00:00,0,0,0,Twitter Web App,1410196559984095236,1410183976669483011,reply,Politics,@kuasasiswa #KeraanBangsat
rocketmen9,@kuasasiswa Steady boss.. penipu,2021-06-30 11:23:12+00:00,0,0,0,Twitter for Android,1410197222176673792,1410183976669483011,reply,Politics,@kuasasiswa Steady boss.. fraud
AbramNona,@kuasasiswa Very good looking poster,2021-06-30 11:23:33+00:00,0,0,0,Twitter for Android,1410197308256317442,1410183976669483011,reply,Politics,@kuasasiswa Very good looking poster
riesna_zasly,@kuasasiswa 🤣🤣🤣🤣,2021-06-30 11:25:50+00:00,1,0,0,Twitter Web App,1410197884583120897,1410183976669483011,reply,Politics,@kuasasissa 🤣🤣🤣🤣
teslian4life,@kuasasiswa @Nicholas_Gomez Cantiknye ketayap ala thorns.,2021-06-30 11:31:35+00:00,1,0,0,Twitter for Android,1410199331148238853,1410183976669483011,reply,Politics,@kuasasiswa @Nicholas_Gomez Beautiful like thorns.
syedamiruledros,@kuasasiswa Durianman!,2021-06-30 11:32:21+00:00,1,0,0,Twitter for Android,1410199526242017280,1410183976669483011,reply,Politics,@kuasasiswa Durianman!
apizglaxo88,@kuasasiswa @JalalMisai_2 Pm tepi pm cirit...hahahaha https://t.co/Jgs3CWj2aO,2021-06-30 12:02:35+00:00,9,2,0,Twitter for Android,1410207132222312455,1410183976669483011,reply,Politics,@kuasasiswa @JalalMisai_2 Pm the edge of the feature... hahaha https://t.co/Jgs3CWj2aO
MuhdDinesh,@kuasasiswa It time to stop calling them YB.. cause they dont deserve that title... just call by name aje.,2021-06-30 12:10:45+00:00,17,0,1,Twitter for Android,1410209186483298304,1410183976669483011,reply,Politics,@kuasasiswa It time to stop calling them YB.. cause they dont deserve that title... just call by name aje.
faizzzzomar,@kuasasiswa Helmet level 1 sia. Gi ah loot kat airdrop aduhh,2021-06-30 12:41:21+00:00,1,1,2,Twitter for Android,1410216887326187521,1410183976669483011,reply,Politics,@kuasasiswa Helmet level 1 useless. Gi ah loot at the airdrop ouch
taktauletaknama,"@kuasasiswa Haizz tapi mereka lah yg dapat gaji tinggi, kita rakyat kerja sampai mati pun tak dapat separuh gaji mereka😡😡",2021-06-30 12:46:00+00:00,1,0,0,Twitter for Android,1410218057218224136,1410183976669483011,reply,Politics,"@kuasasiswa Haizz but they are the ones who get the high salary, we the people who work to death can't even get half their salary😡😡"
MIJniel,@kuasasiswa https://t.co/sDdwSBVTil,2021-06-30 12:52:09+00:00,137,75,1,Twitter for iPhone,1410219604815671297,1410183976669483011,reply,Politics,@kuasasissa https://t.co/sDdwSBVTil
lfc_eddie,"@kuasasiswa Rakyat kena pergi bayar kompaun, Rashid pergi kompaun org makan durian.",2021-06-30 15:22:07+00:00,2,0,0,Twitter for Android,1410257348740849668,1410183976669483011,reply,Politics,"@kuasasiswa People have to go to pay the compound, Rashid goes to the compound to eat durian."
JSN68803965,@kuasasiswa @hannahyeoh YB cap Kicap...next time pls dun vote for this type ppl...depa ni mmg tak layak la.bagi depa kerja kat kilang kicap je,2021-06-30 16:14:38+00:00,1,0,0,Twitter for Android,1410270561540870147,1410183976669483011,reply,Politics,@kuasasiswa @hannahyeoh YB cap Kicap...next time pls don't vote for this type of ppl...this depa doesn't deserve it. just give depa a job at a soy sauce factory
deathstar_nft,@kuasasiswa Cilaka btl durianman,2021-06-30 15:49:41+00:00,0,0,0,Twitter for iPhone,1410264283707969536,1410183976669483011,reply,Politics,@kuasasiswa What's wrong with durianman?
tetaufiq,@kuasasiswa itu video lama kata nya. elok amik bijik durian tu sumbat dlm jubo die. hanat punya manusia.,2021-06-30 15:53:47+00:00,0,0,0,Twitter for iPhone,1410265315146043395,1410183976669483011,reply,Politics,@kuasasiswa it's an old video he said. It's good to take the durian seeds and stuff them in the jubo. it's a human thing.
akimzonr11,@kuasasiswa Mohon save🙏🏻,2021-06-30 15:59:50+00:00,0,0,0,Twitter for Android,1410266837040787456,1410183976669483011,reply,Politics,@kuasasiswa Please save🙏🏻
ZulAmir32809267,@kuasasiswa https://t.co/F0V2SMuFAc,2021-06-30 16:45:59+00:00,0,0,0,Twitter for Android,1410278453643984897,1410183976669483011,reply,Politics,@kuasasissa https://t.co/F0V2SMuFAc
theonlyajam,@kuasasiswa Nanti geng² Pas buat laporan polis sebab terbitkan poster seakan logo parti 😂😂,2021-06-30 17:46:18+00:00,0,0,1,Twitter for iPhone,1410293630552608772,1410183976669483011,reply,Politics,"@kuasasiswa Later, friends, when I make a police report, because I published a poster that looks like a party logo 😂😂"
PNkerajaangagal,@kuasasiswa Penipu,2021-06-30 19:49:19+00:00,0,0,0,Twitter for Android,1410324588634968065,1410183976669483011,reply,Politics,@kuasasiswa Fraudster
etcvrief,@kuasasiswa @DistortBot,2021-06-30 20:07:22+00:00,0,0,1,Twitter for Android,1410329130835513345,1410183976669483011,reply,Politics,@kuasasiswa @DistortBot
Muhdami93460100,@kuasasiswa Hhmmm biar pihak berkuasa jelah yg hukum dia orang kita ni berdoa jelah yg mampu,2021-06-30 22:30:30+00:00,0,0,0,Twitter for Android,1410365154131283968,1410183976669483011,reply,Politics,"@kuasasiswa Hhmmm let the authorities judge him, our people pray for those who can"
blck_teaa,@kuasasiswa Menteri buat salah siasat dulu..rakyat buat salah kena kompaun dulu,2021-07-01 00:11:57+00:00,0,0,0,Twitter for Android,1410390685157453826,1410183976669483011,reply,Politics,@kuasasiswa The minister did the wrong investigation first.. the people did the wrong thing and got compounded first
HartanahTimur,@kuasasiswa Wakil durian,2021-07-01 00:19:49+00:00,0,0,0,Twitter for Android,1410392661870080002,1410183976669483011,reply,Politics,@kuasasiswa Deputy durian
jaz_gill,@kuasasiswa Otak Durian!!!,2021-06-30 11:29:03+00:00,0,0,0,Twitter for Android,1410198693932724224,1410183976669483011,reply,Politics,@kuasasiswa Durian brain!!!
BomohCompSc,@kuasasiswa Behold! The Durian Man,2021-06-30 11:37:42+00:00,0,0,0,Twitter for Android,1410200871623823365,1410183976669483011,reply,Politics,@kuasasiswa Behold! The Durian Man
Haziq_cak,@kuasasiswa Somebody give this guy a crown 😂,2021-06-30 11:48:24+00:00,0,0,0,Twitter Web App,1410203563523936257,1410183976669483011,reply,Politics,@kuasasiswa Somebody give this guy a crown 😂
7blai,@kuasasiswa https://t.co/dAu7ILwqLa,2021-06-30 11:52:23+00:00,0,0,0,Twitter Web App,1410204564159037440,1410183976669483011,reply,Politics,@kuasasissa https://t.co/dAu7ILwqLa
malaysia_baharu,@kuasasiswa aaaaa tolol la demo..jenggg..hahaha 😂🤣🤣,2021-06-30 11:52:54+00:00,0,0,0,Twitter for Android,1410204695105204231,1410183976669483011,reply,Politics,@kuasasiswa aaaaa stupid la demo..jenggg..hahaha 😂🤣🤣
UgUmashanker,@kuasasiswa Superb.. Marvellous bro.. 👍 👍,2021-06-30 12:04:14+00:00,0,0,0,Twitter for Android,1410207548645339140,1410183976669483011,reply,Politics,@kuasasiswa Superb.. Marvellous bro.. 👍 👍
brokeredminds,@kuasasiswa Ngam lahhh !!,2021-06-30 12:11:09+00:00,0,0,0,Twitter for iPhone,1410209290757971973,1410183976669483011,reply,Politics,@kuasasiswa Wow!!
fiedo_did0,"@kuasasiswa At a certain issues, I'm totally on your side. 👏🏻👏🏻",2021-06-30 12:12:16+00:00,0,0,0,Twitter for Android,1410209568894849030,1410183976669483011,reply,Politics,"@kuasasiswa At a certain issues, I'm totally on your side. 👏🏻👏🏻"
aimiasam19,@kuasasiswa @fveqa hahaha,2021-06-30 12:17:49+00:00,0,0,0,Twitter for Android,1410210964591452163,1410183976669483011,reply,Politics,@kuasasiswa @fveqa hahaha
aimranamzar,@kuasasiswa Kaw²,2021-06-30 12:27:55+00:00,0,0,0,Twitter for Android,1410213509913202691,1410183976669483011,reply,Politics,@kuasasiswa Kaw²
RSasi5,@kuasasiswa @hannahyeoh Durian busuk ni.,2021-06-30 12:32:57+00:00,0,0,0,Twitter for iPhone,1410214774466506752,1410183976669483011,reply,Politics,@kuasasiswa @hannahyeoh This rotten durian.
ribbenah,@kuasasiswa Hahahahaaha macam sakai,2021-06-30 12:41:05+00:00,0,0,0,Twitter for Android,1410216819948888077,1410183976669483011,reply,Politics,@kuasasiswa Hahahahaaha like sakai
ainaayunijohari,@kuasasiswa @cptsncho9 The YB Durian in action,2021-06-30 12:41:21+00:00,0,0,0,Twitter for iPhone,1410216887410073610,1410183976669483011,reply,Politics,@kuasasiswa @cptsncho9 The YB Durian in action
Umnolanun,@kuasasiswa Idiot!!!!!,2021-06-30 12:43:18+00:00,0,0,0,Twitter Web App,1410217378642685953,1410183976669483011,reply,Politics,@sad Idiot!!!!!
syafiqalib,"@kuasasiswa Gila, padu..!!",2021-06-30 12:44:16+00:00,0,0,0,Twitter for iPhone,1410217624156327954,1410183976669483011,reply,Politics,"@kuasasiswa Crazy, solid..!!"
kichona70,@kuasasiswa Damn! You are so good man!🤣🤣🤣🤣,2021-06-30 12:44:57+00:00,0,0,0,Twitter for Android,1410217794919047173,1410183976669483011,reply,Politics,@kuasasiswa Damn! You are so good man!🤣🤣🤣🤣
cheguthamrin,@kuasasiswa Ada Hi-res untuk buat banner / bunting printing tak?,2021-06-30 12:50:03+00:00,0,0,0,Twitter for iPhone,1410219079042928648,1410183976669483011,reply,Politics,@kuasasiswa Is there a Hi-Res for printing banners / buntings or not?
fitriiiiiimn,@kuasasiswa Nanti mesti PDRM panggil kau lagi ni,2021-06-30 12:58:46+00:00,0,0,0,Twitter for Android,1410221273452404738,1410183976669483011,reply,Politics,@kuasasiswa PDRM will have to call you again later
BrandonReplys,@kuasasiswa Durian party forever,2021-06-30 12:59:37+00:00,0,0,0,Twitter for iPhone,1410221486615318533,1410183976669483011,reply,Politics,@kuasasiswa Durian party forever
nazrihamid76,@kuasasiswa Hahahahaha..ni lawak,2021-06-30 13:07:00+00:00,0,0,0,Twitter for Android,1410223345837117446,1410183976669483011,reply,Politics,@kuasasiswa Hahahahaha.. this is funny
AndromedaM312,"@kuasasiswa That's a mighty cool looking head armor, complete with antenna.",2021-06-30 13:08:56+00:00,0,0,0,Twitter for Android,1410223829889142786,1410183976669483011,reply,Politics,"@kuasasiswa That's a mighty cool looking head armor, complete with antenna."
AbbyYana5,@kuasasiswa 😂😂😂😂,2021-06-30 13:25:11+00:00,0,0,0,Twitter for Android,1410227921659121667,1410183976669483011,reply,Politics,@kuasasissa 😂😂😂😂
noisegauze,@kuasasiswa YB: yang bangang dan keliru...,2021-06-30 13:27:34+00:00,0,0,0,Twitter for Android,1410228518856781829,1410183976669483011,reply,Politics,@kuasasiswa YB: the proud and confused...
Tamji_samprit88,@kuasasiswa HAHAHAHANAT,2021-06-30 13:40:29+00:00,0,0,0,Twitter for iPhone,1410231769333329921,1410183976669483011,reply,Politics,@kuasasiswa HAHAHAHANAT
ihybridmodule,@kuasasiswa @hannahyeoh https://t.co/8BcaYakDIn,2021-06-30 13:48:03+00:00,0,0,0,Twitter for Android,1410233673186648066,1410183976669483011,reply,Politics,@kuasasiswa @hannahyeoh https://t.co/8BcaYakDIn
AndyGareroRock,@kuasasiswa 😂😂😂😂😂😂,2021-06-30 13:48:56+00:00,0,0,0,Twitter for Android,1410233897057542144,1410183976669483011,reply,Politics,@kuasasissa 😂😂😂😂😂😂
uciici1,@kuasasiswa @PDRMsia saje tag,2021-06-30 13:57:27+00:00,0,0,0,Twitter for Android,1410236039755538432,1410183976669483011,reply,Politics,@kuasasiswa @PDRMsia just tagged
ahmad_akif21,@kuasasiswa Nnti masuk neraka,2021-06-30 14:04:46+00:00,0,0,0,Twitter for Android,1410237882170707980,1410183976669483011,reply,Politics,@kuasasiswa I'm going to hell
saravanan781225,@kuasasiswa Good one https://t.co/5oQ7YOTeem,2021-06-30 14:13:43+00:00,0,0,0,Twitter for Android,1410240134205767683,1410183976669483011,reply,Politics,@kuasasiswa Good one https://t.co/5oQ7YOTeem
SamuraiAtan,@kuasasiswa Ada sesiapa ada link fb dia jom paste gambar ni di wall dia ayuh,2021-06-30 14:21:20+00:00,0,0,0,Twitter for Android,1410242050981646341,1410183976669483011,reply,Politics,"@kuasasiswa If anyone has a fb link, let's paste this picture on his wall"
WingHow,@kuasasiswa https://t.co/iZaHW96x8P,2021-06-30 14:53:26+00:00,0,0,0,Twitter for iPhone,1410250126593982469,1410183976669483011,reply,Politics,@kuasasissa https://t.co/iZaHW96x8P
jha5590,@kuasasiswa Kasi kompang je Pak Maon,2021-07-01 00:23:36+00:00,0,0,0,Twitter for Android,1410393614195200001,1410183976669483011,reply,Politics,@kuasasiswa Kasi Kompang Je Pak Maon
mzharifproperty,@kuasasiswa Hahahaa den share yo tq..,2021-07-01 00:37:47+00:00,0,0,0,Twitter for Android,1410397184265097217,1410183976669483011,reply,Politics,@kuasasiswa Hahahaa den share yo tq..
amy_araemy,@kuasasiswa Hahah syalla 😂,2021-07-01 00:37:58+00:00,0,0,0,Twitter for Android,1410397231601971201,1410183976669483011,reply,Politics,@kuasasiswa Hahah shalla 😂
wfzy90,@kuasasiswa @BenFirdaus3 padu.. ni bru namanya king of durian..... wakakaka,2021-07-01 00:38:10+00:00,0,0,0,Twitter for Android,1410397283640741891,1410183976669483011,reply,Politics,@kuasasiswa @BenFirdaus3 solid.. this is called king of durian..... wakakaka
Sabarlah17,@kuasasiswa @Muliany56 YB https://t.co/NLWR05n4j7,2021-07-01 00:44:12+00:00,0,0,0,Twitter for Android,1410398798359134211,1410183976669483011,reply,Politics,@kuasasiswa @Muliany56 YB https://t.co/NLWR05n4j7
Marzuk63,"@kuasasiswa Basketball punya Yb. Woii, x yah jd Yb lah",2021-07-01 01:17:46+00:00,0,0,0,Twitter for Android,1410407245334999042,1410183976669483011,reply,Politics,"@kuasasiswa Basketball has Yb. Wow, X is YB"
What55189010,@kuasasiswa https://t.co/mFOc9cQEoP,2021-07-01 01:18:47+00:00,1,0,0,Twitter for Android,1410407501225336833,1410183976669483011,reply,Politics,@kuasasissa https://t.co/mFOc9cQEoP
LegacyAji,@kuasasiswa HAHAHAHAHAHAHAAH,2021-07-01 01:32:48+00:00,0,0,0,Twitter for iPhone,1410411028626608128,1410183976669483011,reply,Politics,@kuasasiswa HAHAHAHAHAHAH
rozaliismail55,@kuasasiswa Byk makan durian bulih sebabkan cirit birit....panas dlm,2021-07-01 01:35:45+00:00,0,0,0,Twitter for iPhone,1410411771819552770,1410183976669483011,reply,Politics,@kuasasiswa Too much eating bamboo durian causes diarrhea....hot inside
Sadbrain,@kuasasiswa https://t.co/AAsfXKEAfR,2021-07-01 03:09:05+00:00,0,0,0,Twitter for Android,1410435262434320384,1410183976669483011,reply,Politics,@kuasasissa https://t.co/AAsfXKEAfR
nor_shamil,"@kuasasiswa Berani betul dia nak tipu kata video lama, dah kantoi banyak bukti dengan netizen, kata bagi statement tak tengok video

pusing, pusing",2021-07-01 03:35:00+00:00,0,0,0,Twitter Web App,1410441782819581954,1410183976669483011,reply,Politics,"@kuasasiswa He's really brave to lie about the old video, he's given a lot of evidence with netizens, he said he didn't watch the video for the statement

dizzy, dizzy"
zaara_zdn,@kuasasiswa Weh 😂😂,2021-07-01 09:27:08+00:00,0,0,0,Twitter for iPhone,1410530401362137089,1410183976669483011,reply,Politics,@kuasasiswa Wow 😂😂
ndtweetr,@kuasasiswa 7.7.2021 KITA RIOT ✊,2021-07-01 14:34:35+00:00,0,0,0,Twitter for Android,1410607770982703117,1410183976669483011,reply,Politics,@kuasasiswa 7.7.2021 WE ARE RIOT ✊
Qafikh,@kuasasiswa Nice.. mamat ni dah kantoi dgn netizen baru nk ngaku 🤣🤣,2021-07-01 16:19:53+00:00,0,0,0,Twitter Web App,1410634270964551687,1410183976669483011,reply,Politics,@kuasasiswa Nice.. this mom has already met the netizen and now wants to admit it 🤣🤣
haniffism,@kuasasiswa @nasrulhakimie95 Kata kat geng kuda putih ke tuww?,2021-07-02 14:24:28+00:00,0,0,0,Twitter for Android,1410967615380488198,1410183976669483011,reply,Politics,@kuasasiswa @nasrulhakimie95 Did you say the white horse gang?
Thanda_24,@kuasasiswa #PMcirit,2021-06-30 08:40:50+00:00,1,0,0,Twitter for Android,1410156359157313536,1410156036082651143,reply,Politics,@kuasasiswa #PMcirit
shutterscream,@kuasasiswa @artbyjeeb,2021-06-30 08:41:36+00:00,0,0,1,Twitter Web App,1410156552296701953,1410156036082651143,reply,Politics,@kuasasiswa @artbyjeeb
theyanism,@kuasasiswa Yaa ini yg ditunggu,2021-06-30 08:41:36+00:00,1,0,0,Twitter for Android,1410156554460876803,1410156036082651143,reply,Politics,"@kuasasiswa Yes, this is what I've been waiting for"
Pemerhati_1,"@kuasasiswa Biasa kalau cirit muka terkejut, kalau gambar  nie lebih kepada muka sembelit.",2021-06-30 08:43:18+00:00,24,0,1,Twitter for Android,1410156981059391488,1410156036082651143,reply,Politics,"@kuasasiswa It's normal if you have diarrhea with a surprised face, if this picture is more like a constipated face."
izzatjefrii,@kuasasiswa jason king,2021-06-30 08:48:08+00:00,2,0,0,Twitter for iPhone,1410158197453721605,1410156036082651143,reply,Politics,@kuasasiswa jason king
AbramNona,"@kuasasiswa Good One mmg cantik, next PRU 15 blh pakai poster ni utk merayu undi.",2021-06-30 08:49:50+00:00,0,0,1,Twitter for Android,1410158624047960065,1410156036082651143,reply,Politics,"@kuasasiswa Good One is beautiful, next GE 15 you can use this poster to appeal for votes."
badonkadoinkkk,@kuasasiswa Kalau ada tshirt aku beli haha,2021-06-30 08:59:33+00:00,0,0,2,Twitter for iPhone,1410161072565362690,1410156036082651143,reply,Politics,@kuasasiswa If there is a t-shirt I will buy it haha
razifohnas,@kuasasiswa Make a tshirt pls,2021-06-30 09:00:32+00:00,0,0,1,Twitter for Android,1410161319081250821,1410156036082651143,reply,Politics,@kuasasiswa Make a tshirt pls
muhdzul63,@kuasasiswa Produk baru https://t.co/jZau0rEflq,2021-06-30 09:01:40+00:00,11,3,0,Twitter for iPhone,1410161603345977347,1410156036082651143,reply,Politics,@kuasasiswa New product https://t.co/jZau0rEflq
